username,userid,profile_location,created_at,text,retweet_count,source,coordinates
✨ chloe 💕🌈,4678640234,"Seattle, WA",2023-01-24 19:58:25,@aprilsent ABSOLUTELY SAINT TAIL! God I love my mahou shoujos 😭😭😭 https://t.co/zC2ems5M1z,0,Twitter Web App,
Kyle Van Tine,23815069,"Seattle, WA",2023-01-24 19:55:28,I love getting to partner with @SeattlesUGM to see lives transformed by Jesus. Check out Lost + Found 2022 | Seattl… https://t.co/mwOLI34fE6,1,Twitter Web App,
Pilgrim In an Unholy Land,1450127496238682121,"Seattle, WA",2023-01-24 19:54:44,@TylerSeverance7 Satan takes the good things of God and perverts it.  Then the enemy uses it to make you feel unwor… https://t.co/jCu6wVE72p,0,Twitter for iPhone,
F. Wing,1585084185940729856,"Seattle, WA",2023-01-24 19:15:11,"@RockTheBlock89 @FightHaven Stop making excuses, y’all want to disrespect black people so bad. You want to be a rac… https://t.co/bzMT36Emga",0,Twitter for iPhone,
AJ ☮️ is almost ready to query 😬 (she/her),29516767,"Seattle, WA",2023-01-24 19:08:22,@autumnwritesya It’s so natural. We put so much heart &amp; soul  into what we write. It’s impossible not to feel vulne… https://t.co/ABS46mqBYF,0,Twitter for iPhone,
danny,210933182,"Seattle, WA",2023-01-24 18:58:30,honest to god i fucking love going to the dentist,1,Twitter for iPhone,
John Jaramillo,2179529480,"Seattle, WA",2023-01-24 18:44:23,@RevivedThoughts The resurrection of Christ! And the martyrdom of His apostles. Jesus treated  it like the Word of… https://t.co/0Nn2Q063bb,0,Twitter for iPhone,
DM Hines,791727011676827648,"Seattle, WA",2023-01-24 18:43:07,@LlopisMarta95 @IAPonomarenko Wonderful REAL PEOPLE in UKR! Beautiful Furry Comrades beside them! That they can mai… https://t.co/pqE2WoRPzN,2,Twitter for iPhone,
Alex Koren (she/her) 🏳️‍⚧️,891577944,Seattle,2023-01-24 18:22:28,For the love of god can WPATH please hire a communications professional to teach Marci Bowers how to talk to press… https://t.co/MORjedhA6w,1,Twitter Web App,
OJ John Oballa,1142293327,United States,2023-01-24 18:02:13,"Love those around you. Those who are the hardest to love, need it the most. You don't know what they are going through. God bless you all.",2,Twitter for Android,
Sonja Anderson,2610623580,"Seattle, Washington",2023-01-24 17:57:51,"@JanyreTromp Yep! I've spoken to groups of 100+ children, have a 50% open rate on my newsletter, and am VP of my re… https://t.co/KfcVyonnmx",0,Twitter Web App,
Ben Smith,335796138,Kent,2023-01-24 17:24:53,"Please, for the love of God, let this be true https://t.co/A4mwLrUFkj",0,Twitter for Android,
James Johnson,1128332041949286400,Seattle,2023-01-24 17:15:29,"Visions of the near future, after the return of Christ.
There will be no homeless, no prisons, no hunger, no crime.… https://t.co/totSu3cMfD",1,Twitter Web App,
Beatrix Kiddo,87129107,"Seattle, WA",2023-01-24 17:12:22,@hugolowell Jesus underwater basket weaving christ is there anyone who doesn't have classified documents??,0,Twitter Web App,
Pilgrim In an Unholy Land,1450127496238682121,"Seattle, WA",2023-01-24 17:11:36,"@OperHealAmerica It’s the “Love thy enemy” part I struggle with on a consistent basis.  To love like Jesus, wouldn’… https://t.co/oVQkYyo2Rr",0,Twitter for iPhone,
Dave Horton,221900062,"Seattle, WA",2023-01-24 17:11:24,"@rcgwelsh By using the term ‘gay’ when speaking of those with ‘same-sex attraction’ who love and follow Jesus, he u… https://t.co/2UpHotea1L",0,Twitter for iPhone,
Nafi “NAFY-Z” Ashshakur 👁️,1268248938953404417,"Seattle, WA",2023-01-24 17:00:15,"So to show my appreciation, I show him my love in return because he's the reason why I'm doing good in life right n… https://t.co/5g3hhL6e5m",0,Twitter for Android,
Donald,3304296725,Sea to shining sea,2023-01-24 16:45:05,@ItsKatysWorld In the name of Jesus Christ be made whole.  Amen,0,Twitter for iPhone,
Donna Wilkinson,69651106,"Federal Way, WA",2023-01-24 16:34:38,"@PatriciaHeaton I know how you feel, but try to remember there is only ONE way back, and that is when Jesus returns… https://t.co/w1JoneBfEL",0,Twitter for iPad,
OgFresh777gaming #DaNation #PEG,1250928310692921344,"Seattle, WA",2023-01-24 16:34:32,"Thank you God for waking me, my family and close friends up to see another day my Lord savior in Jesus Christ you a… https://t.co/ws9kbYRqMv",0,Twitter for Android,
Ariella 👑,240501619,Under the sea .,2023-01-24 15:24:06,This black cloud is getting blacker Jesus Christ .,0,Twitter for iPhone,
Bentley Moses Milnes,599666461,Seattle WA,2023-01-24 14:56:55,@LarryPKent Yes I love Jesus he is the reason I am still alive to day,0,Twitter for Android,
Don R 🚀🌟,16589409,"Bellevue, WA",2023-01-24 14:13:54,"@NFT_GOD Love it, but would modify one point:
""SELECTIVELY No""-people are valuable. Some people just say ""no"" all t… https://t.co/3cTTIFFB51",0,Twitter Web App,
Haboob Noah Bartlett 🏳️‍🌈🌎🌊,515845500,"Des Moines, WA",2023-01-24 13:14:08,@CurtisB1980 @TheRickWilson And if he was…..why does your little bigoted man think that would be a bad thing. He’s… https://t.co/Cq7N57Rttv,0,Twitter for iPad,
Ann,295970796,By the Sea ,2023-01-24 12:59:14,@Brink_Thinker God is Love,0,Twitter Web App,
milo ?,1577481837769011200,"Seattle, WA",2023-01-24 11:39:44,"i wanna kms, this whole situation im in isn’t working for me anymore like im so sick of them telling me stuff n the… https://t.co/uzXzp0gbgY",0,Twitter for iPhone,
KEXP Playlist,826913607921176576,"Seattle, WA",2023-01-24 10:34:37,Noah Coinflip - God Is Love - God Is Love (2022),0,KEXP Now Playing V2,
Zane | SSG,2477967204,Too far North,2023-01-24 09:20:30,@FierceEIite God damn do I love the Battle Rifle,0,Twitter for Android,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-24 07:53:39,"@grassflesh Orange County, CA",0,Twitter for iPhone,
Lorraine Netherton,1495314504732741632,"Seattle, WA",2023-01-24 06:44:22,"@MaxMakesWine Lord, I ask that you please touch and heal Sienna. Still the spams, let her breathe with ease and on… https://t.co/1IfhrHKAP8",0,Twitter for Android,
⚡SUBCHVRGE⚡,269595280,"Seattle, WA",2023-01-24 06:26:31,@glasspvck Jesus fuckin christ dawg. I'm so glad you're okay what the fuck 💙,0,Twitter for Android,
Seattled,287797053,Seattle,2023-01-24 06:24:28,"Are you having fun with your-programming?

I love Jonathan whoever is speaking good about f****** whatever but Jesu… https://t.co/t5KHrkKw75",0,Twitter for Android,
Pat Smear,912770844379590656,"Seattle, WA",2023-01-24 06:01:15,What does it say about me that my favorite musical is Jesus Christ Superstar but I was raised atheist/agnostic,0,Twitter for iPhone,
Mang ✪ Cheetamus Maximus,476562987,between mountains and sea,2023-01-24 05:57:28,The amount that my rent has gone up in a year and a half is insane... I love my place and I can afford the new rent… https://t.co/lI7ZzIwzh6,0,Twitter for Android,
Vee Young,339836906,Kirkland,2023-01-24 05:49:02,@thiccydarling god your voice is so amazing and beautiful. Im sorry i caused you to overdose love 😭😭 I'll do anything to fix it ❤️,0,Twitter for Android,
Will Rutt,359384497,"Seattle, WA",2023-01-24 05:35:15,@rothfarms Evangelization happens through an experience of communal love. The early Church gathered problem under a… https://t.co/Okm7XpDjQO,0,Twitter for iPhone,
halocline.eth | AKCB #43,1513732372444811266,"Seattle, WA",2023-01-24 05:16:27,@Phunk787 @mrc_arte @GrantYun2 Two of them 😂🤦🏻😂. Jesus. Delivery companies just getting worse and worse. Yet prices… https://t.co/JcsvSJeIJG,0,Twitter for iPhone,
Holy_Guacamole,1264817144,"Seattle, WA",2023-01-24 04:45:32,@ZapyZapZap good GOD I love your nardo!,0,Twitter Web App,
Jennie,222343067,Where the Ghetto meets the Sea,2023-01-24 04:40:15,Miracle maker won’t stop playing in my head… JESUS CHRIST 🪩,0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-24 04:33:27,Trying to spend less money…maybe I’ll get into Pinterest,0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-24 04:32:10,@DudeYork Am I allowed to wear it in Renton?,0,Twitter for iPhone,
Sheri Schmitz,1505761136519516161,"Seattle, WA",2023-01-24 03:59:28,"@NotCharlesIII @gtconway3d Imma Christian and I don't hate....(only cuz  the Bible tells me not to).
I get it thoug… https://t.co/xVk3X3N6Jo",0,Twitter for Android,
DirtyBirdDynasty™,1082025100214296576,"Seattle, WA",2023-01-24 03:53:43,@katemagdziuk Jesus Christ. Seriously? Let me guess. You think Fox is out to make sure women don't get jobs in broa… https://t.co/qXAc5CbDLU,0,Twitter Web App,
Loser Vuitton,3407302938,"Seattle, WA",2023-01-24 03:09:41,@ClubFredi @PopBase …...jesus christ dude.,0,Twitter for iPhone,
BrotherJohnW,3344893993,Seattle,2023-01-24 02:50:11,@TheInsiderPaper “Without Me you can do nothing.” — JESUS CHRIST,0,Twitter for iPhone,
ThatBronzeGirl,2785031779,Seattle,2023-01-24 02:31:47,@cinnabrit Jfc sell some feet pics and buy a bed frame for the love of god,0,Twitter for Android,
Burner,1485850744011984897,"Seattle, WA",2023-01-24 02:30:06,"@Chrysta98280467 @dallascowboys @49ers “EXCUSES… MY 49ERS”
Jesus Christ shut up lol. Insufferable annoying woman",0,Twitter for iPhone,
Rob Christ 🇺🇦🇺🇸,281164125,"Edmonds, Washington",2023-01-24 02:25:53,@profsamperry Imagine having positive experiences with nice people who love each other. Certainly not what they wan… https://t.co/4ya3sS6Ubu,0,Twitter for iPhone,
David A Lindner,713903980141682689,Seattle,2023-01-24 02:15:11,@BadgerMBB Offense is still brutal to watch. They had nice spurts. Hope they realize they are on the outside lookin… https://t.co/zi8sjUhpM3,1,Twitter for iPhone,
The Food-Minded Mama,60953649,"Seattle, WA",2023-01-24 01:33:04,@OnlineAHole @Soxfan311 @JohnFugelsang I'd love a God that doesn't judge people for not thinking he's the Shit. One… https://t.co/AF8YKiWQ4M,0,Twitter Web App,
Seppé Graff,3019344938,"Seattle, WA",2023-01-24 01:27:03,@bigteesmallgirl thank god cuz there’s many artists I love but few I really connect with enough to follow all their… https://t.co/k1jwa06qd0,0,Twitter for iPhone,
Arrest_Drumpf_Fire_DeJoy,21025406,Seattle,2023-01-24 01:17:13,@stealthygeek Organized religion is a cult and has nothing to do with the life or teachings of Jesus Christ. Whethe… https://t.co/wQZMRgMzir,2,Twitter Web App,
⌘ left at london ⌘,2615789766,"Seattle, WA",2023-01-24 00:49:07,"cw rape

…But they know it was never about that. Otherwise the phrase “her penis” wouldn’t be the thing terfs had a… https://t.co/6h0zZpaN6h",2,Twitter for iPhone,
Chris Sobba,241037390,seattle,2023-01-24 00:37:53,NOPE! Thank god he’s staying. Love you Goldy 😘 https://t.co/C31jIVeFpi,0,Twitter for iPhone,
Mathew Renner 🇺🇸🇺🇦,35700479,Des Moines WA,2023-01-24 00:31:48,@swilsonsmith The most charitable thing you can do is tell someone they are sinning and need the Saviour Jesus Christ.,0,Twitter Web App,
Rajinder Plaha,1441477881918492674,kent,2023-01-24 00:03:13,"HARAMDIYA HELL BOWS DOWN TO HIM..! 

I COULDN'T SAY NO TO HIM &amp; I DIDN'T WANT TO. 

LOVE OF GOD JEHOVAH IN JESUS NA… https://t.co/wAoVuGgRch",0,Twitter for Android,
｡*✧( ꈍᴗꈍ) Wynn ✨,3009672470,"Seattle, WA",2023-01-24 00:02:41,I hate America I'm sure everywhere sucks but god damn do I hate it here https://t.co/JdBIMGvzYx,0,Twitter for Android,
Graham West,1575124150804422656,Kent,2023-01-23 23:51:24,@Artax_Mud_Bath @Paul0069739619 @Se_Railway Why the hell would they make it up? Jesus Christ. 🙄,0,Twitter Web App,
DisＣＯＬＥ Elysium,28837285,"Bellevue, WA",2023-01-23 23:42:01,@vampirecoffee God I love ymfah.,0,Twitter for Android,
Paul Schlienz,543094220,"Kirkland, WA",2023-01-23 22:41:49,"@spamitall A wonderful Jewish doctor told me, when I was 13, ""Paul, you can't be Jesus Christ for the world and tak… https://t.co/1jMS0gAYer",1,Twitter for Android,
roger szmodis,247007508,"Seattle, WA",2023-01-23 22:35:59,God damn I love Seattle so much more now lol https://t.co/KewYYlxVQC,0,Twitter for iPhone,
David,1468107696414998528,"Redmond, WA",2023-01-23 22:17:23,"@RabbiHarvey I don't ""hate"" Jesus. 
I hate jerks like this who try and tell me who I am and why my struggle with fa… https://t.co/0hASqfP3Pw",0,Twitter Web App,
Mark T,1458938859958333448,,2023-01-23 21:26:41,@TalbertSwan You’re a charlatan. You sow seeds of hatred along racial lines and then hope to profit from in all in… https://t.co/EZHs5JTbP9,1,Twitter for iPhone,
Donald,3304296725,Sea to shining sea,2023-01-23 21:07:55,"@RealBrysonGray Love you like a brother, Brother. God be with you a guide.",0,Twitter Web App,
BrotherJohnW,3344893993,Seattle,2023-01-23 20:49:40,@HwsEleutheroi “Without Me you can do nothing.” — JESUS CHRIST,0,Twitter for iPad,
Kenny Down — Author of Books for Mindful Living,893131883902402561,"Seattle, WA",2023-01-23 20:48:13,There is the One source of all Love. We are the receiver of Love from the One source and thus have the ability to b… https://t.co/iXxrVXWkXK,0,Buffer,
knowah AKA Peek,2797325161,Lost at sea,2023-01-23 20:48:04,@chillducey I love bones but god damn he is in a slump rn,0,Twitter for iPhone,
Scott Lemieux,52253024,"Seattle, WA ",2023-01-23 20:24:15,"I would not personally boo Johnny, but if you pay your money and want to participate in the ritual, whatever. But J… https://t.co/n2ojYTFLZV",0,Twitter Web App,
✊🏾,484510159,"Seattle, WA",2023-01-23 20:09:00,@Rainmaker1973 God I hate spiders. In all forms it seems,0,Twitter for Android,
ButtersUnityLarue,1278448406369832961,"Seattle, WA",2023-01-23 20:07:25,"@BigoBarnett Funny how you claim you're ""Christian"" with all that hate in your heart. You're not even close.",0,Twitter for Android,
Stacy Vourlen,1581650485529935875,"Seattle, WA",2023-01-23 19:59:24,@markgurman For the love of god please top using this picture in your Apple AR/VR articles 😅 https://t.co/tgoMBF2AwC,0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-23 19:51:26,Keep logging into my bank app as if one of these times I will suddenly have enough money to buy a house,0,Twitter for iPhone,
🇺🇸Rev. Jason🇺🇸🦁🇺🇲🚔🇺🇲🌞🇺🇲✝️🇺🇲✡🇺🇲,1372532066026332166,Seattle WA,2023-01-23 19:47:24,"Therefore, since we have been justified by faith, we have peace with God through our Lord Jesus Christ.
Romans 5:1… https://t.co/YAJ8DRfTc1",0,Twitter for Android,
Iain Walker,4927296921,At sea,2023-01-23 19:30:54,@YharnamWorkshop oh my god that's so cool I love it so much,0,Twitter Web App,
Zensnowfall,20967018,"Seattle, WA",2023-01-23 19:27:58,"@miisty Validation concerns aside, actions speak louder than words. This is why I try to moderate who I tell ""I lov… https://t.co/bpxqKTN9LC",0,Twitter for Android,
Anthlenv,857431771700281345,"Seattle, WA",2023-01-23 19:23:29,@CAMELOT331 @BoundingComics Jesus Christ. Dude just doing work to get paid and he has to be shamed for it? My god.,0,Twitter for Android,
David Holter,898816058,"Edmonds, WA",2023-01-23 19:06:53,@DavidMe09238694 @nrarmour Define Love from God's perspective.  He is unwilling that any perish but that all come t… https://t.co/pwpEmLzkD4,0,Twitter Web App,
Legume @ Waiting for Ishin 🏮🐲,865817206411505665,"Seattle, WA",2023-01-23 18:57:12,@Mage_Lufaine Oh my god i never put this together since i totally ignored the victory road stuff 😂 i love it,0,Twitter for Android,
Levi Friedman,1515490012229357569,"Seattle, Washington",2023-01-23 18:56:25,@RealDSchmidt It's true! You hate Jesus if you are Christian and don't support G-d's Chosen people!,0,Twitter for Android,
G’ben🇳🇬,703853735,"Lynnwood, WA",2023-01-23 18:24:40,"Gracious God, only source of life and health:Help, comfort, and relieve me, and give your power of healing to those… https://t.co/yYXuTGhlIm",0,Twitter for iPhone,
OgFresh777gaming #DaNation #PEG,1250928310692921344,"Seattle, WA",2023-01-23 18:12:08,"Thank you God for waking me, my family and close friends up to see another day my Lord savior in Jesus Christ you a… https://t.co/H2s8Oam5Rn",0,Twitter for Android,
Christine Sine,15585781,"Seattle, Washington",2023-01-23 18:01:41,I love to contemplate the natural world around me and bring the Biblical story alive by examining it with real life… https://t.co/G6LPCXGZdx,0,Twitter Web App,
Andrew Wu,31684244,"Seattle, WA",2023-01-23 17:23:33,"Therefore, since we have been justified through faith, we have peace with God through our Lord Jesus Christ,
Romans… https://t.co/YwoCrsg511",0,Twitter for Android,
Kurrikage 🔜 VF,3354319071,"Seattle, WA",2023-01-23 17:10:57,@MarshMonsterAD It's a super cute image and I love it but God why is that the only thing everyone focuses on lol,0,Twitter for Android,
OhShagHennsey,1348721579866218497,"Seattle, WA",2023-01-23 16:55:48,@noah_bullard @RapSheet @NBCDFW Jesus Christ. Everybody is apologizing for everything. Soft ass society,0,Twitter for iPhone,
Ocean,1361157936886779907,"Seattle, WA",2023-01-23 16:53:57,@ShySkunkShaman Jesus Christ that's terrifying! I'm glad everyone was alright,0,Twitter for Android,
Eλf Sternberg,18141592,"Seattle, WA",2023-01-23 16:37:27,"This is our one, possible, saving grace: these guys all think they and they alone deserve to rule, and they hate ea… https://t.co/T6gUveya6i",1,Twitter for Android,
JLxOne,1486780438693642244,"Seattle, WA",2023-01-23 16:35:54,"“By faith we have been made acceptable to God. And now, thanks to our Lord Jesus Christ, we have peace with God.”
R… https://t.co/28kESPA6fH",0,Twitter for iPhone,
april huck,85886887,"Kirkland, WA",2023-01-23 16:35:36,"@MirrorRoyal Jesus Christ, you just can't keep her name out of your filthy mouths.",0,Twitter Web App,
Pete Lawrence,181341668,"Woodinville, WA",2023-01-23 16:14:58,"Good morning #FantasyFootball fans!
#MotivationMonday

Let your love light shine
#PGFWABF

Romans 5:1 NET

Therefor… https://t.co/uE2S6LdZW2",0,Twitter for iPhone,
Huddy,417236102,"Seattle, WA",2023-01-23 14:29:21,"jesus christ me am i ok? This tweet is timely, though 🥲 https://t.co/6oSjbR0CtW",0,Twitter for iPhone,
Susan Denee | Teacher of Emotional Skillset,962786462629425152,"Bothell, WA",2023-01-23 14:06:56,"Dad, with a roll of his eyes, or his head bowed down into his hands at the sight of my mother doing something goofy… https://t.co/D3uDklIQbw",0,Twitter Web App,
✿༺ 𝒵𝑒𝓃𝑜 𝒯𝒽𝑒 𝒞𝑜𝓎𝑜𝓉𝑒 ༻✿,121613028,"Seattle, WA",2023-01-23 12:46:29,"I got two #7 combos from @kfc a few days ago and it totaled to $36! Jesus christ, wtf is going on with fast food pr… https://t.co/SVlhFV1kd8",0,Twitter for iPhone,
💭,1444969379959959564,lost at sea,2023-01-23 12:01:16,"I- I've already gotten so into the character and I wanna fly high and reach the heavens, I love you, God.",0,"Cheap Bots, Done Quick!",
GhostOfJoelBuchsbaum,1253889134671740928,"Seattle, WA",2023-01-23 12:00:48,"@KonstantinKisin I’ve enjoyed both parties for a long time. So I hate to see this. But if I’m honest, I find the re… https://t.co/KiEhh1FcHh",1,Twitter for iPhone,
porter ☭,1371344914487779328,"Seattle, WA",2023-01-23 11:26:14,"So the whole movie is just gross, but JESUS CHRIST THE STEREOTYPES AND RACISM TOWARDS MUSLIMS WAS UNREAL. Everythin… https://t.co/kDTQCd118d",0,Twitter for iPhone,
WolfysMeows Dragon,343313106,"Port Orchard, WA",2023-01-23 09:23:06,@TheYoungTurks @politico They love tearing apart education in favor of their christian nationalism. I would love to… https://t.co/XitcJbwk1P,0,Twitter for Android,
Malcontent News,1106714618183835648,"Kirkland, WA",2023-01-23 08:47:02,"@LivFaustDieJung For the love of God, at least go to Original Joe's if you want American food in Times Square",0,Twitter for Android,
T3NZiN🌪,1049514516256514048,"Seattle, WA",2023-01-23 08:34:51,"I will be standing in the gap and lifting you up in prayer sissy!! So proud of you, regardless!! Praying you into t… https://t.co/VWxY2HGn9J",0,Twitter for iPhone,
Modest Mouse Quotes,1407154213281488896,"Issaquah, WA",2023-01-23 08:27:07,"Well, Jesus Christ was an only child, he went down to the river and he drank and smiled.",0,"Cheap Bots, Done Quick!",
Danny Engels 🚀,19588123,"Seattle, WA",2023-01-23 07:47:29,"God, I love to watch a banger Tennis match. No matter who's playing. Rublev V Rune is absolutely insane. #AusOpen",0,Twitter Web App,
jay soufflé,1531148192984625153,"Seattle, WA",2023-01-23 06:59:42,God I love monaleo so much,0,Twitter for iPhone,
santo tomás,973771868493643776,"Seattle, WA",2023-01-23 06:35:07,"@conservmillen No, my pastor called out the dramatic rise in hate crimes against people of minority or “other” stat… https://t.co/XGYdbcbu3O",0,Twitter for iPhone,
JENN 🌈,1242268303,"Seattle, Wa",2023-01-23 06:22:51,"@SimflowerBuilds @liormaayy For the love of god, why admit to it on the the internet 😂 That’s all I was saying at first!",0,Twitter for iPhone,
🦷Mars🦷,1202060743073386501, Coast Salish land,2023-01-23 06:02:01,@somemolldolly god i love waluigi M cuckold amvs😌,0,Twitter for iPhone,
ronathan_janey🚀,4283996293,"Seattle, WA",2023-01-23 05:57:16,@WallStreetSilv Jesus Christ it’s Jason Bourne,0,Twitter for iPhone,
Half Orc Fighter,219142894,"Federal Way, Washington",2023-01-23 05:43:12,Dear God if they're going to rebrand at least put effort into it and mix it up some. For the love of God https://t.co/hClGqw8eTu,0,Twitter for Android,
Tafoolio,1133892425527640064,"Seattle, WA",2023-01-23 05:41:45,"@patriottakes Typical modern day Christian, spouting  scripture and love for God.  But showing nothing but hate in… https://t.co/v1p0KsasWt",0,Twitter for iPhone,
Fxoharre,1507827519960977409,"Seattle, WA",2023-01-23 05:41:12,"@RedaMor_ I believe in the love of Jesus and the eternal forgivness of our Father. If I am ""woke"" so be it. Stop us… https://t.co/K0OHYpM7JO",0,Twitter for Android,
ChristianBlogger ✝,1262913169036460033,"Bellevue, WA",2023-01-23 05:02:48,How I began my walk with Jesus Christ - health journal day 7 for my accountability https://t.co/yYXZzhwzMY,0,Twitter Web App,
ATLANTIS VIBEZ,1332939860659687424,"Seattle, WA",2023-01-23 04:51:29,"Thank you God for loving me so much.
You love me so much I don’t care about how much men hate me.",0,Twitter for iPhone,
Ashton 🦌🏳️‍🌈,782326139687534592,"Seattle, WA",2023-01-23 04:47:02,ALSO THE MUSEUM WAS STRAIGHT FROM THE FUCKING GAME THAT BLEW MY MIND!!!!! And the environmental CGI is so insanely… https://t.co/EeSjf7iXm9,0,Twitter for iPhone,
j u l i e t 🪐 ⁷,1266059665,"Seattle, WA",2023-01-23 04:46:21,I love when people are genuinely curious in learning about my interests &amp; aren’t judgmental 🥲,0,Twitter for iPhone,
Joe - BLM - 1312,22041082,"Seattle, WA",2023-01-23 04:17:57,No shooting until a bit in but Jesus Christ. https://t.co/ySXwD3Re0y,0,Twitter for iPhone,
ᴮᴱRachel,20551620,Seattle,2023-01-23 04:02:13,"Johnny: I hate country music.

Johnny: Plays “Thank God I’m a Country Boy.” https://t.co/VpoCTXkv1d",0,Twitter for iPhone,
"Joseph, Chaplain, Crunchem Hall Elementary",17504707,Seattle,2023-01-23 03:58:39,He sang something that included the words “Jesus Christ” and I said we’d listen to God songs after dinner. We liste… https://t.co/QPUnorj8qT,0,Twitter for iPhone,
action is truth 🙃,17624605,"Seattle, WA",2023-01-23 03:50:26,@johnpavlovitz @AngeliaDesselle @elonmusk @ScottAdamsSays If God is Love then why are YOU a false prophet!,0,Twitter for iPhone,
Auntie with The Good Tits (ง'̀-'́)ง,15240625,"Seattle, WA",2023-01-23 03:19:07,I swear @fetchpackage only fucks with me. I have four packages out for delivery passed their window of delivery. Th… https://t.co/RMfQe71Wqx,0,Twitter for iPhone,
Jack Young,204027609,"Bexleyheath, Kent",2023-01-23 02:45:19,"Retweet to this, jesus christ we are pathetic when the pressure is on https://t.co/2SaOxiw1SO",0,Twitter for iPhone,
Donald,3304296725,Sea to shining sea,2023-01-23 02:37:59,@wendelltalks I believe the evidence is overwhelming that yes Jesus Christ did die on the cross. And yes he did ris… https://t.co/WhjzZOVHD6,0,Twitter for iPhone,
Kathleen Lovlie,608233160,"Bremerton, WA",2023-01-23 02:37:48,@gkrobinson10 @CarpeDonktum I never lie. I figure it’s a piece of my soul lost with every lie. Good luck at those p… https://t.co/VhbMnE03ia,0,Twitter for iPhone,
Christina Snyder,719773428191006720,"Seattle, WA",2023-01-23 02:36:09,@disneyfun407 Literally why the fuck do you care? Let people grieve a special part of their childhoods Jesus Christ,0,Twitter for iPhone,
Kimberly K I n c h e n,230310109,Seattle,2023-01-23 02:19:00,"@BFryback I love rejecting the offers of parking validation by saying I’d love a rebate for coming by bus, or just… https://t.co/6tKyZWfOWb",2,Twitter Web App,
ScottK™,516983,"Seattle, WA",2023-01-23 02:09:14,"@deadwithchrist @KaseytheAuthor No, it's just that your nonsensical posts don't dignify anything else but a meme gi… https://t.co/2F4w5L31wE",0,Twitter for Android,
Jaime Muñana,28629154,"Seattle, WA",2023-01-23 02:07:35,@nonnie_nautskie My God I’d love to suck you clean with all do respect!🥰,0,Twitter for iPhone,
Carrie LaMarr,162908023,"Seattle, WA",2023-01-23 01:47:11,God damn Kittle. Insane. Love that guy. Wish he were on any other team than the 49ers…,0,Twitter for iPhone,
john speranza,14620321,"Seattle, WA",2023-01-23 01:27:29,God love this website where people can argue with a straight face that it is a net evil for a human being to be bor… https://t.co/EF3TkDptB9,1,Twitter Web App,
Rob Christ 🇺🇦🇺🇸,281164125,"Edmonds, Washington",2023-01-23 01:05:08,"@POPATnotPopehat @Christ2010Grad @preston_shipp @BeknJ God is explicitly non-authoritarian in the incarnation, cruc… https://t.co/fpBKJMcv4h",0,Twitter for iPhone,
Vanessa Gordon,1613701414966136833,"Seattle, WA",2023-01-23 00:52:19,@BluTheDom Wow well I uncurse it I believe in the power of JESUS CHRIST NO WEAPON FORM  ON U SHALL PROSPER IN JESUS  NAME AMEN,0,Twitter for Android,
James Johnson,1128332041949286400,Seattle,2023-01-23 00:49:31,"The Love of God breaks the chain of bondage from All Addictions!

Set the Captives Free! https://t.co/vnHL0T6BmE",0,Twitter Web App,
James Johnson,1128332041949286400,Seattle,2023-01-23 00:49:30,"The Love of God! ❤️‍🔥

“I came NOT to call the righteous, but SINNERS.”

""He heals the brokenhearted and binds up t… https://t.co/X35sQnig86",1,Twitter Web App,
theezy,23110271,"seattle, wa",2023-01-23 00:20:54,"god. i love new york. 

the bartender to the guy next to me, “hey is there any particular reason you didn’t tip me?” https://t.co/nxVWB6fdq6",0,Twitter for iPhone,
Evan (33.3%),1272332410911326209,"Seattle, WA",2023-01-23 00:05:40,"@frankdegods Jesus fkn christ this is gold

Love you bud",0,Twitter Web App,
BrotherJohnW,3344893993,Seattle,2023-01-22 23:33:24,"@EndWokeness 0. Then begun the Church Age.
109 million books about Jesus Christ.
https://t.co/qAx3BhsEpn",0,Twitter for iPad,
Shawn,1599547021115142144,"Seattle, WA",2023-01-22 23:21:53,"@haleyckurz No, I think that was me. God is still working on me and I notice at times I jump into debates and forge… https://t.co/fziYgYdN1M",0,Twitter for iPhone,
Zulutime,1108046824563068928,Seattle USA,2023-01-22 23:19:32,@RealBrysonGray Being a faithful Christain is not dependent on who you vote for.  The Kingdom of God has zero conne… https://t.co/ZDHxR51dkN,0,Twitter Web App,
Table for 5,384523547,"Seattle, WA.",2023-01-22 23:16:40,"@nathaliejacoby1 The Church of Jesus Christ of Latter Day Saints. 
Single greatest land owner in Florida. Net worth… https://t.co/E5kLLQA7XZ",0,Twitter for iPhone,
The Third,370580820,"Seattle, Wa ",2023-01-22 23:13:17,Jesus Christ. Here we go with the bullshit ass refs lol,0,Twitter for iPhone,
🎱•VooDÒŐ♠️(Just A Pathetic/Miserable Raider Fan),1306201946865319936,"Tukwila, WA",2023-01-22 22:50:24,"Jesus christ...they were trying so hard to do that whole ""iron man and Jarvas"" relationship, glad I decided to hold… https://t.co/pE2lqogPEt",0,Twitter for Android,
Soma Lambert,269044760,"Kent, WA",2023-01-22 22:29:37,For the love of god Maher… please.,0,Twitter for iPhone,
