username,userid,profile_location,created_at,text,retweet_count,source,coordinates
🐰Veia Bun 🔞🔞🐰,1180554689860886528,Floating in the sea,2023-01-21 00:43:40,"@yunalesca God I love people who make pretty af yards like this

Ty for the food 🙏❤️",0,Twitter Web App,
Ben,35095745,"Seattle, WA",2023-01-21 00:34:54,"Jesus Christ, businessman.

Our society rewards the deranged. We should change that. https://t.co/M9KTYQb7Wt",0,Twitter for Android,
ジョシュア,873563257289814017,somewhere in the sea ,2023-01-21 00:34:17,"God I love this game! 😀 
#MonsterHunterRise #Xbox #XboxGamePass https://t.co/IunybaaUxG",0,Twitter for Android,
Capt Americano,16011072,"Seattle, Washington",2023-01-21 00:29:50,"""Jesus is hot, Christ born meatloaf"" https://t.co/nsLjJp7v9w",0,Twitter Web App,
jcuppp,1542829774006931456,"Seattle, WA",2023-01-21 00:10:52,@alittlekay_ jesus christ. i’m in fucking love. 😩,0,Twitter for iPhone,
CG,357264903,"Seattle, WA",2023-01-20 23:54:59,"God I hate the Seahawks but they’re not anywhere as obnoxious as the cowgirls. At least when Seahawks are down bad,… https://t.co/qUcmwo2Wic",0,Twitter for iPhone,
Gee Scott Sr.,42185151,"Seattle, WA. ",2023-01-20 23:36:54,@Rainmakers28 @slydogtrader Jesus says you’re supposed to love others. Is Tony being like Jesus?,0,Twitter for iPhone,
Finnegans Take,1560785549312421888,seattle,2023-01-20 23:31:02,@SenMannyDiazJr Jesus Christ you guys are pathetic,0,Twitter for Android,
Cxnnxbis Cxrpse 🏳️‍⚧️♿️ ∞ (he/they),716444474746937346,"Seattle, WA",2023-01-20 23:27:54,@AutisticCoach_ It really depends on everything like wht i the plan were are we going will i be anxious is it somet… https://t.co/uhD7hpl9lH,0,Twitter for iPhone,
Kaizer🐺,1175638740959727616,"Lynnwood, WA",2023-01-20 23:10:04,"@chevypepper oh my god YESSSSSS! Big fan of The Veer Union, Until I Wake, Amity Afflication! There’s so many but ughhh I love ^^",0,Twitter for iPhone,
Horrifying Houseguest,212733811,"Seattle, Washington",2023-01-20 23:06:34,"@nursegirllight @LoKey45890173 ^^Ditto! 

I love the physical world, God’s creation. I do not love what’s become of… https://t.co/DDzADVGjyw",0,Twitter Web App,
TRISHA,1603186280736911360,"Seattle, WA",2023-01-20 22:53:02,"JONATHAN ROUMIE, WHO PORTRAYS JESUS CHRIST IN THE DOCUSERIES “THE CHOSEN” GIVES AN ELEQUENT DESCRIPTION ON HOW MUCH… https://t.co/xGNzeJe0XV",0,Twitter for iPhone,
Jest Wondering,212803894,"Seattle, WA",2023-01-20 22:41:42,"@laurenboebert Planned Parenthood does so much more for people than provide abortions.  You, again and again, prove… https://t.co/ov45F6cgFp",0,Twitter Web App,
Dennis J. Doherty,131256652,"Redmond, WA",2023-01-20 22:28:15,@PastorAlexLove Why does Jesus hate trees?,0,Twitter for iPad,
🕰☦️𝔇𝔬𝔠𝔱𝔬𝔯 ℜ𝔬𝔟𝔦𝔫 𝔓𝔢𝔫𝔡𝔯𝔞𝔤𝔬𝔫☦️🕰,1148498094553567232,"Kirkland, Washington",2023-01-20 22:26:48,"Alright friends, everything is set for today! I wish all of you have a beautiful evening, and God keep you always.… https://t.co/I8dX9Y41vv",1,Twitter Web App,
Uncle OMJ,13077282,SEA,2023-01-20 22:18:56,@SecondStarling Oh god. I would hate life after that. That sounds abysmal.,0,Twitter for iPhone,
Rob Christ 🇺🇦🇺🇸,281164125,"Edmonds, Washington",2023-01-20 22:06:40,@TaylorLoy The big culture war fights of today have very little to do with Jesus. They are like dunking vs sprinkli… https://t.co/CxOESmBMjr,0,Twitter for iPhone,
KurtDaHurt™☭🏴‍☠️,1894817924,"Seattle, WA",2023-01-20 21:47:58,"The first really famous cross dresser was Jesus Christ
What a Passionate person, he died doing what he loved",0,Twitter for iPhone,
Scott Lemieux,52253024,"Seattle, WA ",2023-01-20 21:35:55,I know Jim Rutherford is a Respected Figure in the NHL but Jesus Christ this is just absolutely bush league behavio… https://t.co/jej3tcuNHX,0,Twitter Web App,
Jest Wondering,212803894,"Seattle, WA",2023-01-20 21:26:50,"@CatholicLeague Does the Bible specifically say husband?  partner?  Do you follow Leviticus? Do you ""love thy neigh… https://t.co/2nwK0KGfBS",0,Twitter Web App,
Infield Fly Girl,1109445494390980610,"Seattle, WA",2023-01-20 21:24:10,jesus christ stop switching to this for you page I do not need to see the dorkiest losers imaginable noisily fellat… https://t.co/zyH3cIz1er,3,Twitter Web App,
World's Only Mox Hater,388619220,"Lynnwood, WA",2023-01-20 21:08:20,"@adam_christ_boy And honestly, Hopkins is falling stock anyway. Let's not chase the dragon we missed the first time… https://t.co/gxQvXVew3S",1,Twitter for Android,
Pete Lawrence,181341668,"Woodinville, WA",2023-01-20 21:08:15,"Good morning #FantasyFootball and #NFLTwitter! #NoRepeatFriday

Let your love light shine
#PGFWABF

James 4:7 NET… https://t.co/83m5HSRW6q",0,Twitter for iPhone,
emma (3 am edition),1151620471059877888,"Seattle, WA",2023-01-20 20:52:26,Fun fact: I had surgery on my vocal cords to be able to audibly talk when i was 5 so if you don’t like my voice you… https://t.co/SBLGHRU0hw,0,Twitter for iPhone,
Drkarate,4108201873,"Seattle, WA",2023-01-20 20:37:44,@DNOpls @MattMcMuscles God I love this game,0,Twitter Web App,
Reina 👑,3083395974,"Seattle, WA",2023-01-20 20:30:12,I can feel God testing me 😤,0,Twitter for iPhone,
Derek Broes,11769012,"Seattle, Washington",2023-01-20 20:23:58,"Yes, Satan in action playing God as scripture says. “He exalted himself on high and calls himself GOD!”. So I ask,… https://t.co/2BdWpZnyGS",2,Twitter for iPhone,
PianoGraceANN,18139841,seattle,2023-01-20 20:01:20,"@CclaytonFla @lin90577 @lavern_spicer God can't be better than people because that is elitism, condescension and pr… https://t.co/MJHLga6fgS",0,Twitter for Android,
Kristin,1156249928001191936,"Seattle, WA",2023-01-20 19:59:00,"@Lughos1 @catho_lorrain @RealHousewifeMi Um, no. God recognized we weren't ""alive"" until we took our first breath a… https://t.co/HOl60tcmnR",0,Twitter for Android,
Prashant Sharma,309481959,At Sea,2023-01-20 19:52:32,@IBageshwarDham Lots of love to you sister..God bless u,0,Twitter for Android,
Urthdigger@meow.social,31223044,"Seattle, WA",2023-01-20 19:30:24,...Jesus fucking Christ I said the wrong keyword didn't I? I feel like half of these are bots...,0,Twitter for Android,
Bawbag McGee,765725394,Kent,2023-01-20 19:22:32,"God I hate @virginmedia so much!!
Slow internet speeds, the worst CS with useless staff and 4 months of overchargin… https://t.co/iVvp2lReJK",0,Twitter for Android,
Docwho is not at Shmoo,13274482,"Seattle WA, US",2023-01-20 19:01:04,"@DethVeggie FLIP THE GODDAMN BREAKER MASTER PANEL OFF.

I mean, jesus effin christ.",0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-20 18:51:13,@m0thw1n9 Happy birthday! ❤️🌸,0,Twitter for iPhone,
Cindy,1079523097357705217,"Edmonds, WA",2023-01-20 18:47:42,@TheWatchManOfT1 @johngacinski The sacrificial system was a shadow of what was to come... Now fulfilled in Jesus Christ.,0,Twitter for Android,
Beth Neibert,134624096,"Seattle, WA",2023-01-20 18:03:36,"In the way of God, thoughts count for little, love is everything. - Brother Lawrence of the Resurrection… https://t.co/3lvYDmD2VS",0,Instagram,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-20 17:40:38,@corietjohnson Had to pay respect where it is due 🐶,0,Twitter for iPhone,
Packet,241745217,Seattle,2023-01-20 17:38:42,God I hate cooperate America. I consume this stuff daily.... Gunna go pour out all the ones I just bought… https://t.co/r0wMN1qsb9,0,Twitter Web App,
Cindy,1079523097357705217,"Edmonds, WA",2023-01-20 17:34:36,@TheWatchManOfT1 @johngacinski The author of Hebrews is correct. Jesus was the ultimate sacrificial Lamb. We are ne… https://t.co/JNMpfOaN7v,0,Twitter for Android,
love-sadKiD 🐝 they/them,752759887319298049,"Seattle, WA",2023-01-20 17:23:55,God I love when my friends drop music,4,Twitter for iPhone,
Canyon Hills,393646695,"Bothell, WA",2023-01-20 17:17:42,"Therefore, since we have been justified by faith, we have peace with God through our Lord Jesus Christ.
Through him… https://t.co/rXYbh4PXE7",0,Twitter for iPhone,
OgFresh777gaming #DaNation #PEG,1250928310692921344,"Seattle, WA",2023-01-20 17:16:35,"Thank you God for waking me, my family and close friends up to see another day you are simply amazing my Lord savio… https://t.co/xihWVUjImr",0,Twitter for Android,
James Seabridge,3547427352,"Seattle, WA",2023-01-20 17:15:06,"@OsageStormcrow @Maroon412 @AnnCoulter I don’t know anything about how involved God gets in people’s sex lives, but… https://t.co/jHRZgFTfNU",0,Twitter for iPhone,
Michael Scullin,1954590132,Seattle,2023-01-20 17:07:39,@CDCarter13 for the love of God adjust https://t.co/k6vDiuQrI7,0,Twitter for Android,
MATTATHIAS BENISRAEL,3025172330,"Seattle, WA",2023-01-20 17:02:22,In IUIC we love to spend time with one another and build to help each other grow while spreading the Word of God to… https://t.co/ceT2IzFZEg,1,Twitter for iPhone,
Chezami,15019002,Seattle,2023-01-20 17:00:37,@DawnofMercy His last tweets are a) a torrent of character assassination of MLK and b) a bunch of smears of Francis… https://t.co/Nu0eHaxZXc,0,Twitter Web App,
Jordan Chapman,354797749,"seattle, washington.",2023-01-20 16:41:06,"“Those who profess to be followers of Christ, and who deal in an unrighteous manner, are bearing false witness agai… https://t.co/COuXJBTUos",0,Twitter for iPhone,
Gregory Knight,34127769,By the sea,2023-01-20 16:28:25,@WilliamMcgibney @hop827 @robmcallen9565 @Key3Skeleton You love to argue around the edges of your god problem. Your… https://t.co/y6j7mW0ZwA,0,Twitter for iPhone,
The Slim Reaper,814109222,"Seattle, WA",2023-01-20 15:58:59,@Netglow It’s insane. Like they’re just forgetting about his turnovers and horrible defensive lapses 😂 make 4 shots… https://t.co/ULwYXIUX7Y,0,Twitter for iPhone,
Kristin,1156249928001191936,"Seattle, WA",2023-01-20 15:26:29,"@catho_lorrain @Lughos1 @RealHousewifeMi Tormented for eternity? That's goes against what God is...love, he is pure… https://t.co/XiOjeS2Wda",0,Twitter for Android,
Tim Taylor,1519025910539644928,"Renton, WA",2023-01-20 15:21:04,"Did you know that when our LORD sends the prophets, to speak the hard things that most reject, it is God doing Ephe… https://t.co/KdF9aeK9dB",0,Twitter for iPad,
Gregory Knight,34127769,By the sea,2023-01-20 14:29:23,@Franklin_Graham @SamaritansPurse @BGEA Your god is releasing storms of hate?,0,Twitter for iPhone,
CB,28988098,Kent,2023-01-20 14:23:46,"@joepaulmorgan Didn’t actually break any rules?! You cooked your books to the point even Saul Goodman would’ve quivered!!! Jesus Christ, man",0,Twitter for iPhone,
Mitchell Adams,1477689302,"Bremerton, WA",2023-01-20 13:57:26,"@MichaelWarman70 @Chrishtoefur @harryjsisson BAHAHHAHAHA, jesus christ. You following the right wing Degen playbook… https://t.co/jUIXVlb7Y7",0,Twitter for Android,
Rajinder Plaha,1441477881918492674,kent,2023-01-20 13:46:15,"WE ARE HORE NOT CHORI OR MANUR.  

MANUR MAA WAS IN HOUSE WANTED HER SON BACK BUT WE NEVER KEPT HIM IT WAS GODS AT… https://t.co/PoHvUpxXM2",0,Twitter for Android,
Doozy_J (j/k.eth.(j/k)),2269427833,"Seattle, WA",2023-01-20 13:15:12,"@StMichael71 You have to address whether damnation is the creature “definitively” rejecting God, or God definitivel… https://t.co/LJVLBTVNeF",0,Twitter for iPhone,
Gary Evans,1453812332887433224,Kent,2023-01-20 11:52:20,@iamRobbinYoung Happy Birthday Robbin and God bless you always. Love and healing 🙏🌹♥️,0,Twitter Web App,
Jay,2329924192,Kent,2023-01-20 11:48:39,@ISASaxonists @Femi_Sorry God I love this guy,0,Twitter for Android,
Sweet Salva (FC 4life ⚽️🇨🇩🇺🇸),1475896312444833793,"Seattle, WA",2023-01-20 10:40:28,"@e2nu_of_God 😂😂😂 good for you ooo , because me, I'm crying like I've just been heartbroken in love 😂😂 and it 2am😭😂😂… https://t.co/8lcWDJHMD4",12,Twitter for Android,
Rajinder Plaha,1441477881918492674,kent,2023-01-20 10:22:27,"He kills in DISMANTLEMENT God's AROMA BEC you steal othr blessed lives, abilities, love to create a perfect
Madonna… https://t.co/PiIeBJYqrA",0,Twitter for Android,
Rajinder Plaha,1441477881918492674,kent,2023-01-20 10:11:59,"ITS TO DO WITH THT GIRL RAJ&amp; SHEMLE TO. ALSO THT GIRL WHO WAS IN THE LIFT FIRE,THE GIRL THT DENGN DRAGN SPIDRMN CRE… https://t.co/zMw1qJRFVo",0,Twitter for Android,
JBrown🌻,36282502,"Seattle, WA",2023-01-20 08:53:33,"My rent is $1315 every month. Doesn’t include electricity or internet. God forbid rent gets raised, Jesus Christ. https://t.co/OVeGtWdgVq",0,Twitter for iPhone,
Tripp,37285021,Bellevue WA,2023-01-20 07:53:33,"""Reformed covenant theology is not about God’s promise to recognize our best efforts but, rather, it is about God’s… https://t.co/hPcLg1afH0",0,Pocket: Save. Read. Grow.,
Thomas Murphy,161295171,Seattle,2023-01-20 06:25:46,"@AnnaOrteu Whichever God you worship, may that God bless you for your perseverance and love for your fellow citizens! [[8^D",0,Twitter Web App,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-20 06:17:14,My party survived the Oregon Trail 🙏🏻 too blessed to be stressed https://t.co/l7BXWoYFVo,0,Twitter for iPhone,
Design Nothyng,1008827424346333184,Seattle,2023-01-20 05:55:23,"@JOACHIM_SEK @G650Boy @jujuerrilla Benjamin knows Jesus walked the Earth.

Whether he follows Jesus’s footsteps is… https://t.co/k0KPPkKf9q",0,Twitter for iPhone,
Elizabeth,1271547805723586560,Seattle ,2023-01-20 04:52:56,@bosummers28 @TalkinBaseball_ Pretty much any scene from this movie. My personal favorite is the Are you saying Jes… https://t.co/EsaTIMsufY,0,Twitter for iPhone,
Leslie 😎,21506324,Seattle,2023-01-20 04:37:06,"@catturd2 Do you love Jesus, Catturd? Would you please share this to maybe help plant seeds of faith in those who a… https://t.co/giOZbRAdOx",0,Twitter for Android,
Jacob Wischoff,28422824,"Port Orchard, WA",2023-01-20 04:05:32,@alfredsparks I think so.  I don’t think those of the world think very hard about whether they belong to Christ or… https://t.co/oQO6DgdXbC,0,Twitter for iPhone,
Leslie 😎,21506324,Seattle,2023-01-20 03:52:55,"Yes, Jesus Christ is my Lord and Savior. https://t.co/aGgGMcHTUs",0,Twitter for Android,
Seattled,287797053,Seattle,2023-01-20 03:25:44,Jesus Christ I'm beyond this shit I should have figured out when the guy hosting the room talks at about fuckin 2 m… https://t.co/u5izhG5l9l,0,Twitter for Android,
Cindy,1079523097357705217,"Edmonds, WA",2023-01-20 03:15:51,"@johngacinski @TheWatchManOfT1 Yes, setting up another sacrificial system would be ""trampling on the sacred blood o… https://t.co/xvBFJ8Yqvk",0,Twitter for Android,
Raffys Bread Pudding,840359733710077952,"Kent, WA",2023-01-20 03:15:19,"I'M A #ProudMan IN #God's IMAGE, AND I #LOVE  #realwomen aka #Females. https://t.co/FZFtQVt8xh",0,Twitter Web App,
Shawn,1599547021115142144,"Seattle, WA",2023-01-20 03:13:30,@calebsdavis @cyber_caleb @HwsEleutheroi @kevinmyoung “If anyone teaches a different doctrine and does not agree wi… https://t.co/0ZT7FiKuJU,0,Twitter for iPhone,
ZMO (zee-moe),745619986316615680,puget sound,2023-01-20 03:00:43,God I hate the For You tab @Twitter get rid of it or at least let me turn it off,0,Twitter for iPhone,
The Slim Reaper,814109222,"Seattle, WA",2023-01-20 03:00:10,Jesus Christ are they going to miss?,0,Twitter for iPhone,
"a mote of dust, suspended on a sunbeam",501378693,Seattle,2023-01-20 02:54:38,"@metmuseum I've been known to use the phrase ""For the love of God, Montresor!"" in conversation, which labels me as… https://t.co/f3FXqcvTTn",0,Twitter for Android,
BrotherJohnW,3344893993,Seattle,2023-01-20 02:41:15,"@DowdEdward “They are blind leaders of the blind. And if the blind leads the blind, both will fall into a ditch.” — JESUS CHRIST",0,Twitter for iPad,
Creek,2213270784,Seattle,2023-01-20 02:40:48,"@JimIrsay Jim, I love ya man. But for the love of god. Do not hire this dude as our coach. It would be Pagano 2.0😩💣🧻🚽☮️🎸",0,Twitter for iPhone,
Mega-Shitty Pun,73843427,"Seattle, WA",2023-01-20 02:20:11,"Yes, I’m interested in a MacBook Pro I can draw on without lugging extra crap around in… 2025? Jesus christ https://t.co/zCmf7bziUw",0,Twitter for iPhone,
ᴮᴼᴼᴹᴵᴺ,1267247639390609408,"Seattle, WA",2023-01-20 02:10:37,@shotzinpain Gotta find Jesus Christ,0,Twitter for iPhone,
🇺🇸Rev. Jason🇺🇸🦁🇺🇲🚔🇺🇲🌞🇺🇲✝️🇺🇲✡🇺🇲,1372532066026332166,Seattle WA,2023-01-20 01:32:52,"Love can be your greatest ally and it can be your greatest enemy!
If you don't know when and where to show love and… https://t.co/khzDoCO4ye",1,Twitter Web App,
Christina,299273504,Seattle,2023-01-20 01:19:17,"I followed up Fleishman with #AftersunMovie and I'm not ok. 😭😭😭 God, I love Paul Mecsal.",0,Twitter Web App,
Tom Vásquez,29362223,"Seattle, WA",2023-01-20 01:09:18,"@PlanetofFinks ""God Give Me Strength,"" in the movie ""Grace of my Heart."" Matt Dillon's stunned face is exactly the… https://t.co/wvFqmIMrhY",0,Twitter Web App,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-20 01:02:25,How to I make Hasbulla’s laugh my ringtone?,0,Twitter for iPhone,
vee @ AURORA,818377692,seattle,2023-01-20 00:54:58,"God this dance practice RULES, I love the fixed camera angle and the fact that they're just cutting up and enjoying… https://t.co/kwHxbZrKU7",0,Twitter for iPhone,
@cha_nabi🦋,1521930515980247040,"Seattle, WA",2023-01-20 00:46:37,He always got a big heart to help people. No wonder why there's  a lot of blessings coming up for him. Stay that wa… https://t.co/UQh27X7YYw,1,Twitter for Android,
James 👈🏼,1379959547272392704,"Seattle, WA",2023-01-20 00:38:53,@itsnatlydenise Jesus Christ!!!! Get a life,0,Twitter for iPhone,
EvanFury,1501064785240068096,"Seattle, WA",2023-01-20 00:01:38,"@caitoz Yes, Biden held a gun to putins head and MADE HIM send a hundred thousand troops accross the border and com… https://t.co/FsqGBDlo2D",0,Twitter for Android,
Dominic Wynter-S,164759175,London/Kent,2023-01-19 23:57:25,I just watched Zinchenkos highlights against spurs. Jesus christ hes too comfy!,0,Twitter for iPhone,
jorge,1084462641412751361,"Seattle, WA",2023-01-19 23:37:17,"“i love jesus, but i also love my car” https://t.co/llQXEVND7Z",0,Twitter for iPhone,
Uncle Waldorf,1275108261243437056,Seattle,2023-01-19 23:08:54,"@jordanbpeterson @JustinTrudeau @theJagmeetSingh Jesus Christ, you are the absolute worst.",0,Twitter Web App,
Crash Test Gummies,455045850,Seattle,2023-01-19 22:55:30,"because I just learned original flavor Iron Chef is on tubi, it has been revealed to me that the immortal Chairman… https://t.co/MBjjjWuMbp",5,Twitter for iPhone,
James Wallace,429543425,Seattle,2023-01-19 22:52:25,"@MooseyMania @TridentDeck For the love of god, Taylor Sheridan’s obsession with Shane Smith and the Saints is exhau… https://t.co/q95hkWE7LH",0,Twitter for iPhone,
Sashka Sukamo 🔜 AC,1130926790967300096,"Redmond, Washington, USA",2023-01-19 22:22:00,"P3P is the orange juice after toothpaste of ports.

God I love P3 but jesus fucking christ",0,Twitter for Android,
Adam's Road,54084876,"Winter Garden, Florida",2023-01-19 22:21:37,"Happy birthday to our vocalist, Lila! Her talent and kindness is what we love about her, but it's the heart she has… https://t.co/bUObeQkeXs",0,Twitter Web App,
Kimm Rogers,33732510,California by the sea,2023-01-19 22:06:09,@Colleennorell @MayraFlores2022 Sorry I can’t take anyone seriously who call themselves a Christian but doesn’t pra… https://t.co/r2wiMxoVXA,0,Twitter for iPhone,
WereYamper // Savanapaw 🦁🍩🐺,2508636674,"Seattle, WA",2023-01-19 21:31:35,"@YuuRei20 This is super hypocritical since Disney has a ton of balloons they sell daily at all their parks. 
Really… https://t.co/KJT3cJmDUc",0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-19 21:13:05,wutergate,0,Twitter for iPhone,
toad,372606706,"Seattle, WA",2023-01-19 20:50:15,thank god jesus christ something to be happy for https://t.co/tsMZcNEzQv,0,Twitter for iPhone,
Martin Rayfield,136406382,Kent,2023-01-19 20:49:19,Jesus bloody Christ! What the hell happened! 2 quickfire goals right before HT. City boo’d off! What a difference B… https://t.co/rQASa4Pwly,0,Twitter for iPhone,
Evan Sexton,771125875576143872,"Seattle, WA",2023-01-19 20:48:48,"Oh my god she won her recall just to quit.

Love her or hate her this is iconic https://t.co/C9rCRzGBwC",3,Twitter for iPhone,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-19 20:45:01,"Loving Kindness
Unity with Life
Balance with Nature
Pursuing Excellence
Tranformative Forgiveness
Overflowing Love… https://t.co/Z5ilfQWAnO",0,Twitter Web App,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-19 20:40:12,"Christ Jesus ""The Prince of Peace"" 

May a miraculous peace that transcends understanding be with you brothers &amp; si… https://t.co/Vpo7r5bNP5",0,Twitter Web App,
Narrow Path,4378525939,"Seattle, WA",2023-01-19 20:37:09,Charity #Lord #God #Jesus #Christ #Holy #Spirit #christian #bible #gospel #scripture #grace #truth #elect… https://t.co/K6AMsTZATm,0,Twitter for iPhone,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-19 20:35:53,"""There is a deep relationship between collective consciousness &amp; the physical world""

I have been having spiritual… https://t.co/hnIWdbI7Oi",0,Twitter Web App,
Steve Otteson,28214463,"Redmond, WA",2023-01-19 20:20:06,@Gerashchenko_en God how I hate that ghoul.,0,Twitter Web App,
GB | Panda CEO | ArbiterSky,752234233720999937,"Seattle, WA",2023-01-19 19:41:39,jesus christ this game stresses me out. https://t.co/41xcMioRzw,0,Twitter Web App,
Court,1120171717425414144,Seattle ,2023-01-19 19:34:21,"God just want to say I love you

Jesus I love you too",0,Twitter Web App,
hairysquirl 👑🐿💨🌪......oh hiii squark,1216708844,"Seattle, WA",2023-01-19 19:28:33,@appyplays Oh god no…. I already thought that  what I had left for platinum was strenuous enough 😭! I hate driving… https://t.co/qN1hPIiXXw,0,Twitter for iPhone,
Von Wibmer,370238684,"Renton, WA",2023-01-19 19:24:54,@eggramen_ @SampaguitaSins God i love this movie with a burning passion,0,Twitter for iPhone,
Bob's your Uncle,2777769159,"Seattle, WA",2023-01-19 18:51:45,"@Roshan_Rinaldi I will see that face in my nightmares, dear god. It's like Captain Kangaroos love child with the mad magazine boy. Jesus....",0,Twitter for Android,
mxjwcarroll // 🌊🆘🌊,20013571,"Seattle, WA",2023-01-19 18:50:37,"@blgtylr ""Bad at friendships and relationships"" -- I hate that type. Hoping ""Not warm"" pivots into a joke because d… https://t.co/zh98XkUBHe",0,Twitter Web App,
🌾bee,826628473,"Seattle, WA",2023-01-19 18:15:44,@nepeteaa Oh my god I hate lunch too ALSHSJDJ I WOULD ALSO EAT MAC N CHEESE FOREVER I HAD TO BAN IT FROM MYSELF BECAUSE TOO MUCH !!,0,Twitter for Android,
Diksha,1450123882883522561,"Seattle, US",2023-01-19 18:12:23,I'll start respecting atheists when those bigots ask proof of allah and jesus 2. I don't mind atheists but I hate h… https://t.co/r7JJDmVkub,0,Twitter Web App,
ginger splice (she/they),444175983,"Seattle, WA",2023-01-19 17:28:36,@antonio_archie @CTConsigliere Woah. You wouldn't make a check on a prop gun? Or any weapon? Jesus Christ.,0,Twitter Web App,
Jaime Muñana,28629154,"Seattle, WA",2023-01-19 17:23:58,"@bria_110 Oh my god, I love a bush so fucken much!🥰",0,Twitter for iPhone,
Cady K-F,25419915,"Seattle, WA",2023-01-19 17:19:51,Jesus Christ. Half of the books on this list were my high school favorites. Can we just call it what it is? They wa… https://t.co/z0zZSxT73m,0,Twitter for iPhone,
Bryce Cannatelli,1537556679025299456,"Seattle, WA",2023-01-19 17:13:06,...jesus christ. This is the most insulting thing I've read in a while that wasn't straight up hate. Fuck anyone wh… https://t.co/I4y3nRAnrt,1,Twitter Web App,
OgFresh777gaming #DaNation #PEG,1250928310692921344,"Seattle, WA",2023-01-19 16:51:59,"Thank you God for waking me, my family and close friends up to see another day my Lord savior in Jesus Christ you a… https://t.co/Hm7fLuodzp",0,Twitter for Android,
Chezami,15019002,Seattle,2023-01-19 16:36:33,"On 1/25, Ntege Nasser's orphans start starving. It's as simple as that. They need $1450 for February food. So far t… https://t.co/odarBReRib",2,Twitter Web App,
alloff,90431578,"Seattle, WA",2023-01-19 16:26:54,"@tradertristian For the love of God, no please don’t launch another useless prop firm",0,Twitter for iPhone,
Cillian M.,594833117,"Seattle, WA",2023-01-19 16:26:53,"@flavorjudgedraw for the love of god, flavorjudgedrawntresor",0,Twitter for Android,
Brandi Lynn Sawyer 🏳️‍⚧️🏳️‍🌈,1925189012,"Seattle, WA",2023-01-19 15:36:11,"Lol, Jesus Christ, Brandi Lynn. Get yer shit together 😂 (this was shortly before I came out) https://t.co/l6cWA81Fw8",0,Twitter for Android,
Patti B,881253431108747264,"Seattle, WA",2023-01-19 14:42:21,@UGAGurl72 @RexChapman I just went thru your Twitter feed. No one should post responses. Your hate is a palpable ca… https://t.co/OTTXZ5JGO7,0,Twitter for iPhone,
Kimm Rogers,33732510,California by the sea,2023-01-19 14:28:22,@CatholicLeague Thank you for reminding me of just another reason why I left the church that supports pedo priests… https://t.co/l04BXTOnWB,0,Twitter for iPhone,
Aaron Schwarz,234896506,"Issaquah, WA",2023-01-19 13:46:31,"Being an imitator of Christ Jesus means your an ambassador of the Prince of Peace

Showing yourself &amp; all other peo… https://t.co/atlr7GnGKO",0,Twitter Web App,
Amb. Thwack Vaxxed & Masked,1174716079173586944,"Seattle, WA",2023-01-19 11:57:27,"Help me out here the ""freedom"" caucus is against people's rights to love who they want, wear their the way God made… https://t.co/1V8ghrXqJj",3,Twitter for Android,
Martins okwuchi,1387755817550626823,"Kent, WA",2023-01-19 10:44:50,@APOSTLESULEMAN I received in Jesus Christ Name Amen,0,Twitter for iPhone,
Otterly Winter Deb 🦦❄️,1056730790145355776,Puget Sound ,2023-01-19 09:24:56,"@earlecroberts @LevitskyGregory @GMillerTSN Tell me you haven't really read the Bible without...well you know.

Jes… https://t.co/EkOrnVLpaO",0,Twitter for Android,
vibesour'er,27122873,Seattle,2023-01-19 08:45:29,jesus fucking christ https://t.co/Cl4691lBV8,0,Twitter Web App,
SK,704074213015969792,"Seattle, WA",2023-01-19 08:06:37,@KanShubs Yes agree truly are a blessing God give you all and more 🥰lots of happiness always keep you safe 😍all you… https://t.co/IWsSdvGUjc,0,Twitter for iPhone,
durwood 🏳️‍🌈🐝🏒🦑,31085099,"Seattle, WA",2023-01-19 07:23:36,@brock_mcgillis Exactly. That's why I left the Southern Baptist version of Christianity for the United Church of Ch… https://t.co/2Fo5xZcRVj,0,Twitter for Android,
Flying Fish Cove,1025231660688625665,"Seattle, WA",2023-01-19 07:06:40,@i_love_god_1991 So many coookies 🤪,0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-19 06:59:07,Getting married is the ultimate life hack…you’re telling me I get an extra Grandma who mails us a box of homemade c… https://t.co/9Rk48YxLHa,0,Twitter for iPhone,
Dr. Avalon WK,1605055799067561984,"Seattle, WA",2023-01-19 06:52:17,muddy butt ❤️ https://t.co/iKSdYpdNph,0,Twitter for iPhone,
Mistress Matisse,14990112,Seattle,2023-01-19 06:49:04,"@davenewworld_2 Some of these people have to be bots, but still, Jesus jumping Christ on a pogo stick",0,Twitter for iPhone,
